car_name,car_age,car_make,car_model,car_spec,engine,fuel_type,kilometers_driven,location,mileage,mileage_unit,owner_type,power,price,region,seats,transmission,year,car_category
MAHINDRA XUV500,3,MAHINDRA,XUV500,AT W10 FWD,2179.0,Diesel,41000,Mumbai,16.0,kmpl,First,140.0,13.75,West,7.0,Automatic,2016,Mid-Range
MAHINDRA XUV500,5,MAHINDRA,XUV500,W8 2WD,2179.0,Diesel,70669,Jaipur,15.1,kmpl,First,140.0,9.0,North,7.0,Manual,2014,Budget_Friendly
MAHINDRA XUV500,3,MAHINDRA,XUV500,W8 2WD,2179.0,Diesel,41840,Coimbatore,15.1,kmpl,First,140.0,13.52,South,7.0,Manual,2016,Mid-Range
MAHINDRA XUV500,4,MAHINDRA,XUV500,W10 2WD,2179.0,Diesel,62000,Delhi,16.0,kmpl,First,140.0,10.25,North,7.0,Manual,2015,Mid-Range
MAHINDRA XUV500,3,MAHINDRA,XUV500,W10 AWD,2179.0,Diesel,67472,Coimbatore,16.0,kmpl,First,140.0,14.5,South,7.0,Manual,2016,Mid-Range
MAHINDRA XUV500,5,MAHINDRA,XUV500,W8 2WD,2179.0,Diesel,49663,Kochi,15.1,kmpl,First,140.0,8.42,South,7.0,Manual,2014,Budget_Friendly
MAHINDRA XUV500,3,MAHINDRA,XUV500,W6 2WD,2179.0,Diesel,67995,Coimbatore,16.0,kmpl,First,140.0,11.73,South,7.0,Manual,2016,Mid-Range
MAHINDRA XUV500,5,MAHINDRA,XUV500,W8 2WD,2179.0,Diesel,67000,Ahmedabad,15.1,kmpl,Second,140.0,7.2,West,7.0,Manual,2014,Budget_Friendly
MAHINDRA XUV500,5,MAHINDRA,XUV500,W8 2WD,2179.0,Diesel,55000,Bangalore,15.1,kmpl,First,140.0,9.8,South,7.0,Manual,2014,Budget_Friendly
MAHINDRA XUV500,4,MAHINDRA,XUV500,W8 2WD,2179.0,Diesel,36096,Delhi,15.1,kmpl,First,140.0,8.85,North,7.0,Manual,2015,Budget_Friendly
MAHINDRA XUV500,8,MAHINDRA,XUV500,W8 1.99 MHAWK,1997.0,Diesel,143354,Chennai,16.0,kmpl,Second,140.0,6.0,South,7.0,Manual,2011,Budget_Friendly
MAHINDRA XUV500,1,MAHINDRA,XUV500,AT W10 FWD,2179.0,Diesel,24500,Coimbatore,16.0,kmpl,First,140.0,16.52,South,7.0,Automatic,2018,Mid-Range
MAHINDRA XUV500,4,MAHINDRA,XUV500,W8 2WD,2179.0,Diesel,76000,Bangalore,16.0,kmpl,Second,140.0,12.0,South,7.0,Manual,2015,Mid-Range
MAHINDRA XUV500,6,MAHINDRA,XUV500,W8 2WD,2179.0,Diesel,73648,Kochi,15.1,kmpl,First,140.0,7.31,South,7.0,Manual,2013,Budget_Friendly
MAHINDRA XUV500,4,MAHINDRA,XUV500,W8 2WD,2179.0,Diesel,36836,Coimbatore,15.1,kmpl,First,140.0,12.49,South,7.0,Manual,2015,Mid-Range
MAHINDRA XUV500,4,MAHINDRA,XUV500,W8 2WD,2179.0,Diesel,59182,Kochi,15.1,kmpl,First,140.0,9.46,South,7.0,Manual,2015,Budget_Friendly
MAHINDRA XUV500,2,MAHINDRA,XUV500,W8 4WD,2179.0,Diesel,14600,Kolkata,16.0,kmpl,First,140.0,14.5,East,7.0,Manual,2017,Mid-Range
MAHINDRA XUV500,3,MAHINDRA,XUV500,W8 2WD,2179.0,Diesel,59711,Coimbatore,15.1,kmpl,First,140.0,13.28,South,7.0,Manual,2016,Mid-Range
MAHINDRA XUV500,4,MAHINDRA,XUV500,W6 2WD,2179.0,Diesel,113000,Hyderabad,15.1,kmpl,First,140.0,10.85,South,7.0,Manual,2015,Mid-Range
MAHINDRA XUV500,3,MAHINDRA,XUV500,W10 2WD,2179.0,Diesel,89000,Chennai,16.0,kmpl,First,140.0,13.5,South,7.0,Manual,2016,Mid-Range
MAHINDRA XUV500,6,MAHINDRA,XUV500,W8 2WD,2179.0,Diesel,130790,Coimbatore,16.0,kmpl,First,140.0,9.24,South,7.0,Manual,2013,Budget_Friendly
MAHINDRA XUV500,1,MAHINDRA,XUV500,W7,2179.0,Diesel,9000,Delhi,14.0,kmpl,First,155.0,13.0,North,7.0,Manual,2018,Mid-Range
MAHINDRA XUV500,6,MAHINDRA,XUV500,W8 4WD,2179.0,Diesel,78000,Chennai,15.1,kmpl,First,140.0,10.75,South,7.0,Manual,2013,Mid-Range
MAHINDRA XUV500,4,MAHINDRA,XUV500,W8 4WD,2179.0,Diesel,42999,Coimbatore,15.1,kmpl,First,140.0,11.52,South,7.0,Manual,2015,Mid-Range
MAHINDRA XUV500,8,MAHINDRA,XUV500,W8 2WD,2179.0,Diesel,126000,Chennai,16.0,kmpl,Third,140.0,6.7,South,7.0,Manual,2011,Budget_Friendly
MAHINDRA XUV500,5,MAHINDRA,XUV500,W8 4WD,2179.0,Diesel,63288,Kochi,15.1,kmpl,First,140.0,7.77,South,7.0,Manual,2014,Budget_Friendly
MAHINDRA XUV500,4,MAHINDRA,XUV500,W10 AWD,2179.0,Diesel,87900,Pune,16.0,kmpl,First,140.0,12.01,West,7.0,Manual,2015,Mid-Range
MAHINDRA XUV500,4,MAHINDRA,XUV500,W6 2WD,2179.0,Diesel,82000,Mumbai,16.0,kmpl,First,140.0,8.75,West,7.0,Manual,2015,Budget_Friendly
MAHINDRA XUV500,1,MAHINDRA,XUV500,AT W10 AWD,2179.0,Diesel,82739,Coimbatore,16.0,kmpl,First,140.0,16.77,South,7.0,Automatic,2018,Mid-Range
MAHINDRA XUV500,4,MAHINDRA,XUV500,W8 4WD,2179.0,Diesel,84725,Coimbatore,15.1,kmpl,First,140.0,11.6,South,7.0,Manual,2015,Mid-Range
MAHINDRA XUV500,2,MAHINDRA,XUV500,W6 2WD,2179.0,Diesel,41290,Kochi,16.0,kmpl,Second,140.0,10.94,South,7.0,Manual,2017,Mid-Range
MAHINDRA XUV500,2,MAHINDRA,XUV500,AT W10 FWD,2179.0,Diesel,23000,Mumbai,16.0,kmpl,First,140.0,15.5,West,7.0,Automatic,2017,Mid-Range
MAHINDRA XUV500,4,MAHINDRA,XUV500,W10 AWD,2179.0,Diesel,102626,Hyderabad,16.0,kmpl,First,140.0,12.25,South,7.0,Manual,2015,Mid-Range
MAHINDRA XUV500,2,MAHINDRA,XUV500,W10 AWD,2179.0,Diesel,22000,Jaipur,16.0,kmpl,First,140.0,16.0,North,7.0,Manual,2017,Mid-Range
MAHINDRA XUV500,4,MAHINDRA,XUV500,W10 2WD,2179.0,Diesel,53392,Mumbai,16.0,kmpl,First,140.0,11.95,West,7.0,Manual,2015,Mid-Range
MAHINDRA XUV500,4,MAHINDRA,XUV500,W8 2WD,2179.0,Diesel,65100,Coimbatore,15.1,kmpl,First,140.0,8.36,South,7.0,Manual,2015,Budget_Friendly
MAHINDRA XUV500,6,MAHINDRA,XUV500,W8 2WD,2179.0,Diesel,87736,Kochi,15.1,kmpl,First,140.0,7.02,South,7.0,Manual,2013,Budget_Friendly
MAHINDRA XUV500,5,MAHINDRA,XUV500,W8 2WD,2179.0,Diesel,86000,Delhi,15.1,kmpl,First,140.0,7.85,North,7.0,Manual,2014,Budget_Friendly
MAHINDRA XUV500,5,MAHINDRA,XUV500,W8 2WD,2179.0,Diesel,31000,Ahmedabad,15.1,kmpl,First,140.0,9.5,West,7.0,Manual,2014,Budget_Friendly
MAHINDRA XUV500,6,MAHINDRA,XUV500,W8 4WD,2179.0,Diesel,49000,Hyderabad,16.0,kmpl,First,140.0,9.0,South,7.0,Manual,2013,Budget_Friendly
MAHINDRA XUV500,4,MAHINDRA,XUV500,W8 2WD,2179.0,Diesel,39335,Coimbatore,15.1,kmpl,First,140.0,12.63,South,7.0,Manual,2015,Mid-Range
MAHINDRA XUV500,1,MAHINDRA,XUV500,AT W10 FWD,2179.0,Diesel,25948,Kochi,16.0,kmpl,First,140.0,16.46,South,7.0,Automatic,2018,Mid-Range
MAHINDRA XUV500,6,MAHINDRA,XUV500,W6 2WD,2179.0,Diesel,73314,Kolkata,15.1,kmpl,First,140.0,6.6,East,7.0,Manual,2013,Budget_Friendly
MAHINDRA XUV500,8,MAHINDRA,XUV500,W8 2WD,2179.0,Diesel,90000,Pune,15.1,kmpl,Second,140.0,6.1,West,7.0,Manual,2011,Budget_Friendly
MAHINDRA XUV500,3,MAHINDRA,XUV500,W8 2WD,2179.0,Diesel,120000,Mumbai,15.1,kmpl,First,140.0,12.0,West,7.0,Manual,2016,Mid-Range
MAHINDRA XUV500,2,MAHINDRA,XUV500,W10 2WD,2179.0,Diesel,40000,Jaipur,16.0,kmpl,First,140.0,15.9,North,7.0,Manual,2017,Mid-Range
MAHINDRA XUV500,7,MAHINDRA,XUV500,W8 4WD,2179.0,Diesel,123600,Hyderabad,15.1,kmpl,First,140.0,8.25,South,7.0,Manual,2012,Budget_Friendly
MAHINDRA XUV500,6,MAHINDRA,XUV500,W8 4WD,2179.0,Diesel,55000,Pune,15.1,kmpl,First,140.0,8.5,West,7.0,Manual,2013,Budget_Friendly
MAHINDRA XUV500,4,MAHINDRA,XUV500,W8 2WD,2179.0,Diesel,83000,Mumbai,16.0,kmpl,First,140.0,9.0,West,7.0,Manual,2015,Budget_Friendly
MAHINDRA XUV500,6,MAHINDRA,XUV500,W8 2WD,2179.0,Diesel,71231,Bangalore,16.0,kmpl,Second,140.0,9.75,South,7.0,Manual,2013,Budget_Friendly
MAHINDRA XUV500,6,MAHINDRA,XUV500,W8 2WD,2179.0,Diesel,44000,Kolkata,16.0,kmpl,First,140.0,7.25,East,7.0,Manual,2013,Budget_Friendly
MAHINDRA XUV500,6,MAHINDRA,XUV500,W8 2WD,2179.0,Diesel,61591,Kochi,16.0,kmpl,First,140.0,6.82,South,7.0,Manual,2013,Budget_Friendly
MAHINDRA XUV500,5,MAHINDRA,XUV500,W6 2WD,2179.0,Diesel,45600,Mumbai,15.1,kmpl,First,140.0,8.25,West,7.0,Manual,2014,Budget_Friendly
MAHINDRA XUV500,7,MAHINDRA,XUV500,W8 2WD,2179.0,Diesel,95000,Pune,15.1,kmpl,First,140.0,7.21,West,7.0,Manual,2012,Budget_Friendly
MAHINDRA XUV500,7,MAHINDRA,XUV500,W6 2WD,2179.0,Diesel,110000,Jaipur,15.1,kmpl,First,140.0,7.2,North,7.0,Manual,2012,Budget_Friendly
MAHINDRA XUV500,3,MAHINDRA,XUV500,W8 1.99 MHAWK,1997.0,Diesel,81177,Delhi,16.0,kmpl,First,140.0,11.25,North,7.0,Manual,2016,Mid-Range
MAHINDRA XUV500,6,MAHINDRA,XUV500,W8 2WD,2179.0,Diesel,55886,Kolkata,16.0,kmpl,First,140.0,7.25,East,7.0,Manual,2013,Budget_Friendly
MAHINDRA XUV500,3,MAHINDRA,XUV500,W10 AWD,2179.0,Diesel,66296,Coimbatore,16.0,kmpl,First,140.0,15.96,South,7.0,Manual,2016,Mid-Range
MAHINDRA XUV500,7,MAHINDRA,XUV500,W8 2WD,2179.0,Diesel,47629,Kolkata,15.1,kmpl,First,140.0,6.5,East,7.0,Manual,2012,Budget_Friendly
MAHINDRA XUV500,8,MAHINDRA,XUV500,W8 2WD,2179.0,Diesel,128000,Chennai,16.0,kmpl,Third,140.0,6.4,South,7.0,Manual,2011,Budget_Friendly
MAHINDRA XUV500,4,MAHINDRA,XUV500,W6 2WD,2179.0,Diesel,37000,Delhi,15.1,kmpl,First,140.0,9.3,North,7.0,Manual,2015,Budget_Friendly
MAHINDRA XUV500,5,MAHINDRA,XUV500,W8 2WD,2179.0,Diesel,86091,Coimbatore,15.1,kmpl,First,140.0,10.09,South,7.0,Manual,2014,Mid-Range
MAHINDRA XUV500,5,MAHINDRA,XUV500,W8 2WD,2179.0,Diesel,74345,Delhi,15.1,kmpl,First,140.0,8.0,North,7.0,Manual,2014,Budget_Friendly
MAHINDRA XUV500,4,MAHINDRA,XUV500,W10 2WD,2179.0,Diesel,52000,Ahmedabad,16.0,kmpl,First,140.0,11.5,West,7.0,Manual,2015,Mid-Range
MAHINDRA XUV500,3,MAHINDRA,XUV500,W4,2179.0,Diesel,33000,Mumbai,16.0,kmpl,First,140.0,9.65,West,7.0,Manual,2016,Budget_Friendly
MAHINDRA XUV500,5,MAHINDRA,XUV500,W6 2WD,2179.0,Diesel,62000,Kolkata,15.1,kmpl,First,140.0,7.25,East,7.0,Manual,2014,Budget_Friendly
MAHINDRA XUV500,5,MAHINDRA,XUV500,W8 2WD,2179.0,Diesel,58000,Ahmedabad,15.1,kmpl,First,140.0,7.5,West,7.0,Manual,2014,Budget_Friendly
MAHINDRA XUV500,3,MAHINDRA,XUV500,AT W10 FWD,2179.0,Diesel,80999,Hyderabad,16.0,kmpl,First,140.0,14.4,South,7.0,Automatic,2016,Mid-Range
MAHINDRA XUV500,7,MAHINDRA,XUV500,W8 2WD,2179.0,Diesel,48000,Mumbai,15.1,kmpl,First,140.0,6.5,West,7.0,Manual,2012,Budget_Friendly
MAHINDRA XUV500,6,MAHINDRA,XUV500,W8 2WD,2179.0,Diesel,140000,Hyderabad,15.1,kmpl,Second,140.0,9.0,South,7.0,Manual,2013,Budget_Friendly
MAHINDRA XUV500,1,MAHINDRA,XUV500,W8 2WD,2179.0,Diesel,46811,Coimbatore,16.0,kmpl,First,140.0,16.59,South,7.0,Manual,2018,Mid-Range
MAHINDRA XUV500,3,MAHINDRA,XUV500,W10 1.99 MHAWK,1997.0,Diesel,24569,Delhi,16.0,kmpl,First,140.0,13.5,North,7.0,Manual,2016,Mid-Range
MAHINDRA XUV500,7,MAHINDRA,XUV500,W8 2WD,2179.0,Diesel,82103,Kochi,15.1,kmpl,First,140.0,6.2,South,7.0,Manual,2012,Budget_Friendly
MAHINDRA XUV500,1,MAHINDRA,XUV500,W10 2WD,2179.0,Diesel,29907,Kochi,16.0,kmpl,First,140.0,16.36,South,7.0,Manual,2018,Mid-Range
MAHINDRA XUV500,2,MAHINDRA,XUV500,AT W10 FWD,2179.0,Diesel,21000,Delhi,16.0,kmpl,First,140.0,16.5,North,7.0,Automatic,2017,Mid-Range
MAHINDRA XUV500,5,MAHINDRA,XUV500,W6 2WD,2179.0,Diesel,88511,Jaipur,16.0,kmpl,First,140.0,8.25,North,7.0,Manual,2014,Budget_Friendly
MAHINDRA XUV500,4,MAHINDRA,XUV500,W6 2WD,2179.0,Diesel,48000,Mumbai,16.0,kmpl,First,140.0,9.45,West,7.0,Manual,2015,Budget_Friendly
MAHINDRA XUV500,6,MAHINDRA,XUV500,W8 4WD,2179.0,Diesel,52910,Bangalore,15.1,kmpl,Second,140.0,9.5,South,7.0,Manual,2013,Budget_Friendly
MAHINDRA XUV500,7,MAHINDRA,XUV500,W8 2WD,2179.0,Diesel,35000,Mumbai,16.0,kmpl,First,140.0,8.25,West,7.0,Manual,2012,Budget_Friendly
MAHINDRA XYLO,10,MAHINDRA,XYLO,E8,2498.0,Diesel,90764,Hyderabad,14.0,kmpl,First,112.0,3.85,South,8.0,Manual,2009,Budget_Friendly
MAHINDRA XYLO,3,MAHINDRA,XYLO,H4,2179.0,Diesel,215000,Chennai,14.02,kmpl,First,118.3,7.5,South,7.0,Manual,2016,Budget_Friendly
MAHINDRA XYLO,3,MAHINDRA,XYLO,D4,2489.0,Diesel,85000,Chennai,14.95,kmpl,First,93.7,6.15,South,7.0,Manual,2016,Budget_Friendly
MAHINDRA XYLO,5,MAHINDRA,XYLO,E8 ABS BS IV,2498.0,Diesel,67771,Coimbatore,11.68,kmpl,First,112.0,7.06,South,8.0,Manual,2014,Budget_Friendly
MAHINDRA XYLO,4,MAHINDRA,XYLO,D4,2489.0,Diesel,169000,Hyderabad,14.95,kmpl,First,93.7,5.0,South,7.0,Manual,2015,Budget_Friendly
MAHINDRA XYLO,8,MAHINDRA,XYLO,E4,2498.0,Diesel,76000,Mumbai,14.0,kmpl,Second,112.0,3.75,West,7.0,Manual,2011,Budget_Friendly
MAHINDRA XYLO,6,MAHINDRA,XYLO,D2 BSIV,2489.0,Diesel,234000,Chennai,14.0,kmpl,Second,95.0,3.5,South,8.0,Manual,2013,Budget_Friendly
MAHINDRA XYLO,3,MAHINDRA,XYLO,D2 MAXX,2489.0,Diesel,150000,Chennai,14.95,kmpl,First,93.7,4.5,South,9.0,Manual,2016,Budget_Friendly
MAHINDRA XYLO,4,MAHINDRA,XYLO,H4,2179.0,Diesel,82000,Chennai,14.02,kmpl,Second,118.3,4.85,South,7.0,Manual,2015,Budget_Friendly
MAHINDRA XYLO,3,MAHINDRA,XYLO,E8 ABS BS IV,2498.0,Diesel,49176,Coimbatore,11.68,kmpl,First,112.0,7.46,South,8.0,Manual,2016,Budget_Friendly
MAHINDRA XYLO,3,MAHINDRA,XYLO,H4,2179.0,Diesel,93166,Coimbatore,14.02,kmpl,Second,118.3,5.85,South,7.0,Manual,2016,Budget_Friendly
MAHINDRA XYLO,9,MAHINDRA,XYLO,D2 BS III,2489.0,Diesel,91596,Ahmedabad,14.95,kmpl,First,93.7,1.85,West,7.0,Manual,2010,Budget_Friendly
MAHINDRA XYLO,4,MAHINDRA,XYLO,D4 BS III,2489.0,Diesel,129750,Hyderabad,14.95,kmpl,Second,93.7,6.8,South,7.0,Manual,2015,Budget_Friendly
MAHINDRA XYLO,10,MAHINDRA,XYLO,E4,2498.0,Diesel,70000,Pune,14.0,kmpl,First,112.0,2.85,West,7.0,Manual,2009,Budget_Friendly
MAHINDRA XYLO,6,MAHINDRA,XYLO,E4 ABS BS III,2498.0,Diesel,167362,Pune,11.68,kmpl,First,112.0,4.0,West,7.0,Manual,2013,Budget_Friendly
MAHINDRA XYLO,9,MAHINDRA,XYLO,E2,2498.0,Diesel,109147,Kochi,14.0,kmpl,First,112.0,2.65,South,8.0,Manual,2010,Budget_Friendly
MAHINDRA XYLO,6,MAHINDRA,XYLO,E4 ABS BS III,2498.0,Diesel,197000,Bangalore,11.68,kmpl,First,112.0,4.0,South,7.0,Manual,2013,Budget_Friendly
MAHINDRA XYLO,8,MAHINDRA,XYLO,E8 BS IV,2498.0,Diesel,130000,Mumbai,14.0,kmpl,First,112.0,2.75,West,8.0,Manual,2011,Budget_Friendly
MAHINDRA XYLO,3,MAHINDRA,XYLO,D4 BS III,2489.0,Diesel,132000,Hyderabad,14.95,kmpl,First,93.7,5.5,South,7.0,Manual,2016,Budget_Friendly
MAHINDRA XYLO,3,MAHINDRA,XYLO,D4,2498.0,Diesel,105545,Hyderabad,14.0,kmpl,First,112.0,5.3,South,7.0,Manual,2016,Budget_Friendly
MAHINDRA XYLO,7,MAHINDRA,XYLO,D4 BSIV,2498.0,Diesel,55000,Jaipur,14.0,kmpl,Second,112.0,2.9,North,8.0,Manual,2012,Budget_Friendly
MARUTI 1000,21,MARUTI,1000,AC,970.0,Petrol,104000,Hyderabad,15.0,kmpl,Second,112.68283843378263,0.85,South,5.0,Manual,1998,Budget_Friendly
MARUTI 800,12,MARUTI,800,AC,796.0,Petrol,72000,Chennai,16.1,kmpl,Third,37.0,1.0,South,4.0,Manual,2007,Budget_Friendly
MARUTI 800,10,MARUTI,800,DX BSII,796.0,Petrol,32000,Jaipur,16.1,kmpl,First,37.0,0.9,North,4.0,Manual,2009,Budget_Friendly
MARUTI 800,12,MARUTI,800,AC,796.0,Petrol,59000,Jaipur,16.1,kmpl,First,37.0,0.75,North,4.0,Manual,2007,Budget_Friendly
MARUTI 800,13,MARUTI,800,STD BSIII,796.0,Petrol,165000,Jaipur,16.1,kmpl,First,37.0,0.9,North,4.0,Manual,2006,Budget_Friendly
MARUTI 800,8,MARUTI,800,AC BSIII,796.0,Petrol,83969,Hyderabad,16.1,kmpl,First,37.0,1.3,South,4.0,Manual,2011,Budget_Friendly
MARUTI 800,15,MARUTI,800,STD BSIII,796.0,Petrol,12000,Jaipur,16.1,kmpl,Second,37.0,0.45,North,4.0,Manual,2004,Budget_Friendly
MARUTI 800,16,MARUTI,800,STD,796.0,Petrol,52000,Pune,16.1,kmpl,First,37.0,0.5,West,4.0,Manual,2003,Budget_Friendly
MARUTI 800,10,MARUTI,800,AC UNIQ,796.0,Petrol,22100,Jaipur,16.1,kmpl,Second,37.0,0.8,North,4.0,Manual,2009,Budget_Friendly
MARUTI 800,9,MARUTI,800,AC,796.0,Petrol,70000,Jaipur,16.1,kmpl,Second,37.0,0.9,North,4.0,Manual,2010,Budget_Friendly
MARUTI 800,17,MARUTI,800,STD BSIII,796.0,Petrol,53500,Jaipur,16.1,kmpl,Second,37.0,0.63,North,4.0,Manual,2002,Budget_Friendly
MARUTI 800,17,MARUTI,800,STD,796.0,Petrol,75000,Jaipur,16.1,kmpl,First,37.0,0.51,North,4.0,Manual,2002,Budget_Friendly
MARUTI 800,19,MARUTI,800,DX BSII,796.0,Petrol,78000,Pune,16.1,kmpl,First,37.0,0.55,West,4.0,Manual,2000,Budget_Friendly
MARUTI A-STAR,9,MARUTI,A-STAR,VXI,998.0,Petrol,67000,Pune,19.0,kmpl,First,66.1,2.0,West,5.0,Manual,2010,Budget_Friendly
MARUTI A-STAR,10,MARUTI,A-STAR,VXI,998.0,Petrol,85000,Pune,19.0,kmpl,Third,66.1,1.8,West,5.0,Manual,2009,Budget_Friendly
MARUTI A-STAR,9,MARUTI,A-STAR,LXI,998.0,Petrol,81448,Hyderabad,19.0,kmpl,First,66.1,2.6,South,5.0,Manual,2010,Budget_Friendly
MARUTI A-STAR,10,MARUTI,A-STAR,VXI,998.0,Petrol,66149,Hyderabad,19.0,kmpl,First,66.1,2.45,South,5.0,Manual,2009,Budget_Friendly
MARUTI A-STAR,8,MARUTI,A-STAR,VXI,998.0,Petrol,70000,Pune,19.0,kmpl,First,66.1,2.0,West,5.0,Manual,2011,Budget_Friendly
MARUTI A-STAR,8,MARUTI,A-STAR,VXI,998.0,Petrol,69000,Pune,19.0,kmpl,Second,66.1,1.95,West,5.0,Manual,2011,Budget_Friendly
MARUTI A-STAR,6,MARUTI,A-STAR,AT VXI AKTIV,998.0,Petrol,60587,Coimbatore,16.98,kmpl,Second,66.1,3.49,South,5.0,Automatic,2013,Budget_Friendly
MARUTI A-STAR,10,MARUTI,A-STAR,VXI,998.0,Petrol,65000,Jaipur,19.0,kmpl,Second,66.1,2.05,North,5.0,Manual,2009,Budget_Friendly
MARUTI A-STAR,10,MARUTI,A-STAR,LXI,998.0,Petrol,61964,Hyderabad,19.0,kmpl,First,66.1,2.25,South,5.0,Manual,2009,Budget_Friendly
MARUTI A-STAR,9,MARUTI,A-STAR,VXI,998.0,Petrol,55324,Kochi,19.0,kmpl,First,66.1,2.87,South,5.0,Manual,2010,Budget_Friendly
MARUTI A-STAR,11,MARUTI,A-STAR,VXI,998.0,Petrol,51366,Hyderabad,19.0,kmpl,First,66.1,2.25,South,5.0,Manual,2008,Budget_Friendly
MARUTI A-STAR,8,MARUTI,A-STAR,VXI,998.0,Petrol,53766,Hyderabad,19.0,kmpl,First,66.1,2.7,South,5.0,Manual,2011,Budget_Friendly
MARUTI A-STAR,9,MARUTI,A-STAR,LXI,998.0,Petrol,70000,Delhi,19.0,kmpl,First,66.1,2.0,North,5.0,Manual,2010,Budget_Friendly
MARUTI A-STAR,9,MARUTI,A-STAR,LXI,998.0,Petrol,60000,Kolkata,19.0,kmpl,First,66.1,1.35,East,5.0,Manual,2010,Budget_Friendly
MARUTI A-STAR,9,MARUTI,A-STAR,VXI,998.0,Petrol,68375,Hyderabad,19.0,kmpl,First,66.1,2.5,South,5.0,Manual,2010,Budget_Friendly
MARUTI A-STAR,6,MARUTI,A-STAR,AT VXI,998.0,Petrol,56500,Hyderabad,16.98,kmpl,First,66.1,3.45,South,5.0,Automatic,2013,Budget_Friendly
MARUTI A-STAR,7,MARUTI,A-STAR,AT VXI,998.0,Petrol,32910,Mumbai,16.98,kmpl,First,66.1,2.5,West,5.0,Automatic,2012,Budget_Friendly
MARUTI ALTO,6,MARUTI,ALTO,K10 2010-2014 VXI,998.0,Petrol,54000,Hyderabad,20.92,kmpl,Second,67.1,2.75,South,5.0,Manual,2013,Budget_Friendly
MARUTI ALTO,11,MARUTI,ALTO,LXI,796.0,Petrol,90000,Delhi,19.7,kmpl,Second,46.3,1.25,North,5.0,Manual,2008,Budget_Friendly
MARUTI ALTO,5,MARUTI,ALTO,K10 VXI,998.0,Petrol,88500,Hyderabad,24.07,kmpl,First,67.1,2.6,South,5.0,Manual,2014,Budget_Friendly
MARUTI ALTO,9,MARUTI,ALTO,LXI BSIII,796.0,Petrol,94385,Chennai,19.7,kmpl,Second,46.3,1.6,South,5.0,Manual,2010,Budget_Friendly
MARUTI ALTO,3,MARUTI,ALTO,800 LXI,796.0,Petrol,32227,Kochi,22.74,kmpl,First,47.3,3.26,South,5.0,Manual,2016,Budget_Friendly
MARUTI ALTO,8,MARUTI,ALTO,K10 LXI,998.0,Petrol,70000,Hyderabad,20.92,kmpl,First,67.1,2.1,South,5.0,Manual,2011,Budget_Friendly
MARUTI ALTO,10,MARUTI,ALTO,LXI,796.0,Petrol,35000,Ahmedabad,19.7,kmpl,First,46.3,1.5,West,5.0,Manual,2009,Budget_Friendly
MARUTI ALTO,13,MARUTI,ALTO,LXI,796.0,Petrol,56000,Chennai,19.7,kmpl,Second,46.3,1.4,South,5.0,Manual,2006,Budget_Friendly
MARUTI ALTO,7,MARUTI,ALTO,LXI,796.0,Petrol,38000,Pune,19.7,kmpl,First,46.3,2.25,West,5.0,Manual,2012,Budget_Friendly
MARUTI ALTO,2,MARUTI,ALTO,K10 VXI,998.0,Petrol,30000,Pune,24.07,kmpl,First,67.1,3.75,West,5.0,Manual,2017,Budget_Friendly
MARUTI ALTO,1,MARUTI,ALTO,800 2016-2019 LXI,796.0,Petrol,26200,Kolkata,24.7,kmpl,First,47.3,2.9,East,5.0,Manual,2018,Budget_Friendly
MARUTI ALTO,8,MARUTI,ALTO,VXI,796.0,Petrol,11000,Bangalore,18.9,kmpl,Third,47.0,2.9,South,5.0,Manual,2011,Budget_Friendly
MARUTI ALTO,9,MARUTI,ALTO,LX,796.0,Petrol,125000,Jaipur,19.7,kmpl,First,46.3,0.92,North,5.0,Manual,2010,Budget_Friendly
MARUTI ALTO,3,MARUTI,ALTO,800 LXI,796.0,Petrol,34267,Kochi,22.74,kmpl,First,47.3,3.74,South,5.0,Manual,2016,Budget_Friendly
MARUTI ALTO,8,MARUTI,ALTO,K10 VXI,998.0,Petrol,64357,Bangalore,24.07,kmpl,First,67.1,2.75,South,5.0,Manual,2011,Budget_Friendly
MARUTI ALTO,2,MARUTI,ALTO,K10 VXI AGS,998.0,Petrol,25058,Hyderabad,24.07,kmpl,First,67.1,3.95,South,5.0,Automatic,2017,Budget_Friendly
MARUTI ALTO,2,MARUTI,ALTO,800 LXI,796.0,Petrol,54250,Kochi,22.74,kmpl,First,47.3,3.51,South,5.0,Manual,2017,Budget_Friendly
MARUTI ALTO,7,MARUTI,ALTO,LXI BSIII,796.0,Petrol,67147,Hyderabad,19.7,kmpl,First,46.3,2.6,South,5.0,Manual,2012,Budget_Friendly
MARUTI ALTO,5,MARUTI,ALTO,K10 LXI,998.0,Petrol,49000,Pune,24.07,kmpl,First,67.1,2.3,West,5.0,Manual,2014,Budget_Friendly
MARUTI ALTO,5,MARUTI,ALTO,800 LXI,796.0,Petrol,58500,Hyderabad,22.74,kmpl,First,47.3,2.75,South,5.0,Manual,2014,Budget_Friendly
MARUTI ALTO,7,MARUTI,ALTO,GREEN LXI (CNG),796.0,CNG,65537,Delhi,26.83,km/kg,First,38.4,2.1,North,5.0,Manual,2012,Budget_Friendly
MARUTI ALTO,3,MARUTI,ALTO,800 VXI,796.0,Petrol,26000,Kolkata,22.74,kmpl,First,47.3,2.6,East,5.0,Manual,2016,Budget_Friendly
